ID,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
IB9953,40,services,married,secondary,no,3164,yes,no,cellular,3,apr,329,2,-1,0,unknown,no
IB9954,49,technician,divorced,secondary,no,342,no,yes,cellular,19,nov,58,3,-1,0,unknown,no
IB9955,35,services,single,secondary,no,1742,yes,no,cellular,31,jul,39,2,-1,0,unknown,no
IB9956,42,technician,divorced,secondary,no,-106,yes,no,unknown,29,may,95,1,-1,0,unknown,no
IB9957,29,unemployed,single,unknown,no,67,no,no,cellular,28,jan,330,2,-1,0,unknown,no
IB9958,26,technician,single,secondary,no,430,no,no,cellular,5,feb,450,2,-1,0,unknown,no
IB9959,44,blue-collar,single,primary,no,-234,yes,yes,cellular,15,may,71,3,347,1,failure,no
IB9960,29,management,single,tertiary,no,0,yes,no,cellular,13,may,155,1,351,1,failure,no
IB9961,36,blue-collar,married,secondary,no,-206,yes,no,unknown,8,may,177,2,-1,0,unknown,no
IB9962,30,technician,single,secondary,no,656,no,yes,unknown,4,jul,523,1,-1,0,unknown,no
IB9963,52,retired,married,secondary,no,603,no,yes,unknown,9,jun,79,1,-1,0,unknown,no
IB9964,55,admin.,married,secondary,no,1102,yes,no,unknown,15,may,126,2,-1,0,unknown,no
IB9965,30,services,single,secondary,no,117,no,no,cellular,28,jan,135,1,-1,0,unknown,no
IB9966,29,technician,single,secondary,no,-13,yes,no,cellular,14,may,512,3,-1,0,unknown,no
IB9967,27,admin.,single,tertiary,no,1993,yes,no,cellular,5,may,102,5,-1,0,unknown,no
IB9968,58,retired,divorced,unknown,no,5920,yes,no,cellular,21,nov,96,1,121,1,failure,no
IB9969,33,services,married,secondary,no,881,yes,no,unknown,21,may,67,5,-1,0,unknown,no
IB9970,48,admin.,married,secondary,no,0,yes,no,cellular,17,jul,109,4,-1,0,unknown,no
IB9971,39,housemaid,married,secondary,no,953,no,no,cellular,30,jan,23,6,232,3,other,no
IB9972,55,blue-collar,married,primary,no,781,yes,no,cellular,3,feb,112,3,270,2,failure,no
IB9973,40,blue-collar,single,primary,no,1530,yes,no,cellular,20,apr,8,3,315,1,failure,no
IB9974,33,management,single,tertiary,no,2667,yes,no,cellular,18,may,57,1,180,3,failure,no
IB9975,56,admin.,married,secondary,no,5310,no,no,unknown,19,jun,74,1,-1,0,unknown,no
IB9976,42,blue-collar,married,secondary,no,1468,yes,no,unknown,28,may,136,1,-1,0,unknown,no
IB9977,43,unknown,married,primary,no,0,yes,no,cellular,9,jul,132,1,-1,0,unknown,no
IB9978,41,management,married,tertiary,no,144,no,no,cellular,27,feb,123,3,-1,0,unknown,no
IB9979,58,admin.,single,secondary,no,247,no,yes,unknown,20,jun,66,6,-1,0,unknown,no
IB9980,29,blue-collar,married,primary,no,258,yes,no,unknown,26,may,130,1,-1,0,unknown,no
IB9981,38,management,married,tertiary,no,595,yes,no,cellular,18,nov,70,1,-1,0,unknown,no
IB9982,49,blue-collar,divorced,secondary,yes,259,no,no,unknown,16,may,283,2,-1,0,unknown,no
IB9983,55,self-employed,married,secondary,no,2408,no,no,telephone,9,apr,327,2,140,1,failure,no
IB9984,53,management,married,tertiary,no,1356,yes,no,cellular,5,aug,397,2,93,2,failure,no
IB9985,56,admin.,married,secondary,no,292,yes,no,unknown,28,may,228,9,-1,0,unknown,no
IB9986,31,management,single,tertiary,no,2384,yes,no,cellular,14,apr,608,2,-1,0,unknown,no
IB9987,29,technician,single,secondary,no,307,yes,no,cellular,3,feb,216,1,-1,0,unknown,no
IB9988,48,admin.,married,secondary,no,292,yes,yes,cellular,29,jul,164,6,-1,0,unknown,no
IB9989,43,blue-collar,married,primary,no,3131,yes,no,unknown,3,jun,441,3,-1,0,unknown,no
IB9990,29,technician,married,secondary,no,0,no,no,unknown,12,may,33,2,-1,0,unknown,no
IB9991,39,management,single,tertiary,no,2258,yes,no,cellular,31,jul,255,2,-1,0,unknown,no
IB9992,53,management,married,tertiary,no,1348,no,yes,cellular,17,jul,120,3,-1,0,unknown,no
IB9993,48,blue-collar,married,secondary,no,741,yes,no,cellular,16,apr,227,1,-1,0,unknown,no
IB9994,34,management,married,tertiary,no,0,no,no,cellular,22,apr,176,1,-1,0,unknown,no
IB9995,52,management,single,tertiary,no,741,no,no,cellular,7,aug,63,2,-1,0,unknown,no
IB9996,30,admin.,married,secondary,no,521,yes,no,cellular,19,nov,648,1,-1,0,unknown,no
IB9997,45,entrepreneur,married,primary,no,5315,yes,yes,cellular,15,may,262,2,-1,0,unknown,no
IB9998,54,management,married,secondary,no,1660,no,no,cellular,20,nov,337,3,-1,0,unknown,no
IB9999,44,self-employed,married,unknown,no,163,yes,no,cellular,12,aug,44,1,100,3,success,no
IB10000,35,entrepreneur,married,secondary,no,1163,yes,no,unknown,20,may,284,1,-1,0,unknown,no
IB10001,34,technician,single,tertiary,no,122,no,no,unknown,27,may,73,5,-1,0,unknown,no
IB10002,22,student,single,unknown,no,1,no,no,telephone,15,jun,263,4,-1,0,unknown,no
IB10003,65,retired,married,primary,no,493,no,no,cellular,16,oct,622,1,182,1,failure,no
IB10004,49,management,married,unknown,no,0,no,no,cellular,19,nov,99,2,-1,0,unknown,no
IB10005,38,management,single,unknown,no,715,yes,no,cellular,2,apr,951,1,132,3,failure,no
IB10006,28,technician,single,tertiary,no,558,yes,no,cellular,15,may,300,1,-1,0,unknown,no
IB10007,33,technician,married,tertiary,no,16992,yes,no,unknown,29,may,58,1,-1,0,unknown,no
IB10008,34,management,married,tertiary,no,179,yes,no,cellular,20,nov,184,1,-1,0,unknown,no
IB10009,26,student,single,unknown,no,198,no,no,cellular,5,feb,161,1,-1,0,unknown,no
IB10010,37,blue-collar,married,primary,no,152,yes,no,cellular,17,apr,252,2,-1,0,unknown,no
IB10011,40,blue-collar,married,primary,no,2805,yes,no,cellular,14,may,173,6,353,23,failure,no
IB10012,28,services,single,secondary,no,6332,yes,no,telephone,7,may,149,1,343,4,failure,no
IB10013,31,technician,married,secondary,no,2420,yes,no,cellular,19,nov,166,1,-1,0,unknown,no
IB10014,42,management,married,secondary,no,580,no,no,cellular,22,aug,67,2,-1,0,unknown,no
IB10015,34,technician,divorced,secondary,no,259,no,no,cellular,11,aug,316,2,-1,0,unknown,no
IB10016,34,services,married,secondary,no,-451,yes,yes,cellular,23,jul,498,1,-1,0,unknown,no
IB10017,53,management,married,tertiary,no,261,no,no,cellular,19,aug,100,2,-1,0,unknown,no
IB10018,55,entrepreneur,married,tertiary,no,323,yes,yes,cellular,13,may,200,1,-1,0,unknown,no
IB10019,51,entrepreneur,single,tertiary,no,0,no,no,cellular,30,jan,643,1,-1,0,unknown,no
IB10020,58,retired,married,secondary,no,235,no,no,cellular,27,aug,88,4,-1,0,unknown,no
IB10021,35,blue-collar,married,primary,no,526,yes,no,cellular,2,feb,914,2,-1,0,unknown,no
IB10022,35,blue-collar,married,primary,no,4366,yes,no,unknown,28,may,173,3,-1,0,unknown,no
IB10023,31,technician,married,tertiary,no,0,yes,yes,unknown,13,may,164,2,-1,0,unknown,no
IB10024,32,student,married,secondary,no,833,yes,no,telephone,2,nov,227,5,164,3,other,no
IB10025,59,retired,married,primary,yes,-13,no,no,cellular,11,aug,77,1,-1,0,unknown,no
IB10026,50,management,divorced,tertiary,no,405,no,no,cellular,2,apr,82,6,-1,0,unknown,no
IB10027,37,blue-collar,married,primary,no,3517,yes,no,unknown,23,may,445,1,-1,0,unknown,no
IB10028,30,services,married,secondary,no,699,yes,no,unknown,29,may,544,1,-1,0,unknown,no
IB10029,41,blue-collar,married,primary,no,943,yes,no,unknown,29,may,242,3,-1,0,unknown,no
IB10030,43,blue-collar,married,primary,no,794,yes,no,cellular,13,may,38,3,-1,0,unknown,no
IB10031,34,blue-collar,married,primary,no,503,yes,no,unknown,26,may,120,2,-1,0,unknown,no
IB10032,42,management,married,tertiary,no,-700,yes,no,unknown,14,may,110,1,-1,0,unknown,no
IB10033,33,management,married,tertiary,no,644,no,no,cellular,11,aug,99,2,-1,0,unknown,no
IB10034,26,services,single,secondary,no,335,no,no,telephone,29,jan,393,2,-1,0,unknown,no
IB10035,32,technician,single,secondary,no,719,yes,no,unknown,28,may,79,6,-1,0,unknown,no
IB10036,41,management,married,tertiary,no,-195,no,yes,cellular,20,nov,112,1,-1,0,unknown,no
IB10037,49,technician,divorced,secondary,no,972,no,no,cellular,16,nov,104,3,175,2,failure,no
IB10038,51,blue-collar,married,primary,no,5050,no,yes,unknown,16,jun,75,7,-1,0,unknown,no
IB10039,43,blue-collar,married,primary,no,232,no,yes,cellular,15,may,45,1,-1,0,unknown,no
IB10040,45,services,married,primary,no,2406,yes,yes,cellular,20,apr,108,2,-1,0,unknown,no
IB10041,42,entrepreneur,married,secondary,no,324,yes,no,cellular,15,jul,528,3,-1,0,unknown,no
IB10042,37,blue-collar,married,secondary,no,168,yes,no,cellular,17,apr,266,2,-1,0,unknown,no
IB10043,59,retired,married,secondary,no,374,no,no,cellular,29,aug,272,2,-1,0,unknown,no
IB10044,31,services,single,secondary,no,658,no,no,cellular,22,may,100,1,-1,0,unknown,no
IB10045,22,admin.,single,secondary,no,-1,yes,no,unknown,9,may,136,1,-1,0,unknown,no
IB10046,30,self-employed,single,secondary,no,280,no,no,telephone,5,may,92,3,-1,0,unknown,no
IB10047,52,admin.,divorced,unknown,no,0,no,no,cellular,26,aug,168,4,-1,0,unknown,no
IB10048,50,self-employed,married,primary,no,0,no,no,cellular,22,aug,125,4,-1,0,unknown,no
IB10049,34,admin.,married,secondary,no,2064,yes,no,unknown,26,may,165,2,-1,0,unknown,no
IB10050,30,blue-collar,married,secondary,no,128,yes,no,unknown,14,may,273,1,-1,0,unknown,no
IB10051,56,blue-collar,married,primary,no,0,yes,no,cellular,17,jul,82,1,-1,0,unknown,no
IB10052,31,technician,single,secondary,no,863,yes,no,cellular,3,feb,146,1,263,5,success,no
IB10053,51,admin.,married,secondary,no,50,no,no,cellular,26,aug,178,2,-1,0,unknown,no
IB10054,33,services,single,secondary,no,187,yes,no,cellular,20,apr,168,3,326,1,failure,no
IB10055,47,blue-collar,married,secondary,yes,-614,yes,no,unknown,26,may,118,2,-1,0,unknown,no
IB10056,46,technician,married,tertiary,no,841,yes,no,unknown,6,may,158,1,-1,0,unknown,no
IB10057,44,services,divorced,secondary,no,206,yes,no,cellular,14,may,78,1,365,1,failure,no
IB10058,51,blue-collar,married,secondary,no,984,yes,no,telephone,7,apr,353,4,-1,0,unknown,no
IB10059,39,technician,single,secondary,no,201,no,yes,unknown,6,jun,148,4,-1,0,unknown,no
IB10060,41,technician,married,tertiary,no,585,yes,no,telephone,20,apr,60,1,-1,0,unknown,no
IB10061,33,management,single,tertiary,no,8514,no,no,cellular,20,aug,131,1,-1,0,unknown,no
IB10062,31,admin.,married,secondary,no,728,yes,yes,cellular,15,may,152,1,352,4,failure,no
IB10063,60,entrepreneur,divorced,secondary,no,80,yes,no,unknown,15,may,397,1,-1,0,unknown,no
IB10064,34,technician,married,secondary,no,1246,no,no,unknown,28,may,88,3,-1,0,unknown,no
IB10065,58,services,married,secondary,no,818,no,no,cellular,22,aug,283,1,-1,0,unknown,no
IB10066,36,admin.,single,unknown,no,1815,no,no,unknown,5,jun,387,1,-1,0,unknown,no
IB10067,42,technician,married,secondary,no,0,no,no,cellular,30,jul,351,2,-1,0,unknown,no
IB10068,44,services,divorced,secondary,no,210,no,yes,unknown,12,may,111,2,-1,0,unknown,no
IB10069,31,services,married,secondary,no,71,yes,no,cellular,17,jul,740,2,-1,0,unknown,no
IB10070,51,blue-collar,married,primary,no,1869,no,no,unknown,17,jun,30,3,-1,0,unknown,no
IB10071,59,admin.,married,primary,no,1040,no,no,telephone,31,jul,733,1,-1,0,unknown,no
IB10072,33,admin.,married,secondary,no,920,no,no,cellular,13,aug,111,1,105,1,success,no
IB10073,47,blue-collar,married,secondary,no,668,yes,no,cellular,4,may,230,6,354,2,success,no
IB10074,43,management,divorced,tertiary,no,36,no,no,cellular,13,feb,61,1,193,1,failure,no
IB10075,44,housemaid,married,primary,yes,-972,yes,yes,unknown,16,may,114,2,-1,0,unknown,no
IB10076,29,admin.,single,secondary,no,382,yes,no,unknown,12,may,460,1,-1,0,unknown,no
IB10077,30,admin.,married,secondary,no,-170,yes,yes,unknown,26,may,130,1,-1,0,unknown,no
IB10078,43,management,married,unknown,no,5172,yes,no,unknown,29,may,57,3,-1,0,unknown,no
IB10079,53,technician,single,tertiary,no,1,no,no,cellular,21,aug,190,1,-1,0,unknown,no
IB10080,46,blue-collar,married,secondary,no,922,yes,no,telephone,18,nov,296,2,-1,0,unknown,no
IB10081,41,management,married,tertiary,no,3016,yes,no,cellular,14,jul,80,3,-1,0,unknown,no
IB10082,44,blue-collar,married,primary,no,0,yes,no,cellular,30,jul,83,2,-1,0,unknown,no
IB10083,38,management,married,tertiary,no,1101,yes,no,telephone,9,nov,43,1,-1,0,unknown,no
IB10084,43,management,divorced,tertiary,no,3578,no,no,cellular,29,jan,376,2,-1,0,unknown,no
IB10085,41,blue-collar,married,primary,no,0,yes,yes,unknown,6,may,238,1,-1,0,unknown,no
IB10086,44,blue-collar,married,secondary,no,0,yes,no,cellular,21,jul,90,1,-1,0,unknown,no
IB10087,31,blue-collar,married,secondary,no,-190,yes,yes,cellular,8,may,299,3,-1,0,unknown,no
IB10088,59,self-employed,married,tertiary,no,185,no,no,cellular,4,feb,283,1,-1,0,unknown,no
IB10089,30,management,single,tertiary,no,156,yes,no,unknown,9,jun,174,9,-1,0,unknown,no
IB10090,35,blue-collar,married,secondary,no,503,yes,yes,unknown,9,may,57,2,-1,0,unknown,no
IB10091,57,retired,married,secondary,no,485,no,no,cellular,2,feb,79,2,187,2,failure,no
IB10092,53,technician,divorced,secondary,no,392,yes,no,cellular,28,jan,70,1,245,1,failure,no
IB10093,35,blue-collar,married,secondary,no,625,no,no,cellular,13,may,267,1,-1,0,unknown,no
IB10094,49,services,married,primary,no,468,no,no,cellular,5,aug,608,2,-1,0,unknown,no
IB10095,41,management,married,secondary,no,280,yes,no,cellular,2,jun,88,1,95,2,success,no
IB10096,40,services,married,secondary,no,181,yes,no,unknown,16,may,370,1,-1,0,unknown,no
IB10097,57,admin.,married,unknown,no,1401,no,no,cellular,21,aug,91,22,-1,0,unknown,no
IB10098,38,management,married,unknown,no,1349,yes,no,unknown,6,may,100,1,-1,0,unknown,no
IB10099,49,services,married,primary,no,5737,yes,no,unknown,29,may,417,2,-1,0,unknown,no
IB10100,38,management,married,tertiary,no,1187,yes,yes,cellular,2,feb,157,1,-1,0,unknown,no
IB10101,26,admin.,married,secondary,no,5231,no,yes,cellular,17,jul,222,2,-1,0,unknown,no
IB10102,34,admin.,married,secondary,no,3185,yes,no,unknown,13,may,520,1,-1,0,unknown,no
IB10103,58,management,married,tertiary,no,3228,no,no,cellular,19,aug,58,2,-1,0,unknown,no
IB10104,30,services,married,secondary,no,80,yes,no,unknown,8,may,185,2,-1,0,unknown,no
IB10105,52,blue-collar,divorced,primary,no,2800,no,no,unknown,19,jun,149,1,-1,0,unknown,no
IB10106,30,technician,single,tertiary,no,10,no,no,cellular,26,aug,276,8,-1,0,unknown,no
IB10107,52,blue-collar,married,secondary,no,331,no,no,cellular,8,aug,84,4,-1,0,unknown,no
IB10108,34,entrepreneur,married,secondary,no,223,no,yes,cellular,11,aug,103,6,-1,0,unknown,no
IB10109,33,blue-collar,married,primary,no,0,no,no,cellular,8,may,174,1,-1,0,unknown,no
IB10110,34,admin.,married,tertiary,no,35,yes,no,cellular,15,oct,76,1,69,2,failure,no
IB10111,23,admin.,married,secondary,no,299,yes,no,unknown,19,jun,104,1,-1,0,unknown,no
IB10112,37,blue-collar,married,primary,no,240,yes,no,cellular,11,may,259,1,370,2,other,no
IB10113,59,management,married,unknown,no,3534,no,no,cellular,21,nov,216,4,-1,0,unknown,no
IB10114,42,management,married,tertiary,no,223,no,no,cellular,6,aug,92,6,-1,0,unknown,no
IB10115,50,admin.,divorced,secondary,no,-194,yes,no,cellular,13,apr,238,2,-1,0,unknown,no
IB10116,41,technician,divorced,secondary,no,1545,no,yes,cellular,13,aug,183,2,-1,0,unknown,no
IB10117,34,technician,single,secondary,no,440,yes,no,cellular,6,may,445,2,345,2,failure,no
IB10118,57,management,married,primary,no,2538,no,yes,telephone,17,jul,485,2,-1,0,unknown,no
IB10119,52,services,married,unknown,no,337,yes,no,unknown,19,may,85,3,-1,0,unknown,no
IB10120,61,retired,married,unknown,no,-492,no,yes,unknown,4,jul,333,1,-1,0,unknown,no
IB10121,31,technician,single,tertiary,no,53,no,no,cellular,28,jan,97,2,-1,0,unknown,no
IB10122,27,student,single,secondary,no,91,no,no,telephone,4,dec,157,6,95,37,other,no
IB10123,48,blue-collar,single,primary,no,316,no,no,unknown,5,jun,560,2,-1,0,unknown,no
IB10124,27,management,single,unknown,no,3196,no,no,cellular,9,feb,10,2,-1,0,unknown,no
IB10125,37,blue-collar,married,secondary,no,2697,yes,no,cellular,20,apr,430,1,-1,0,unknown,no
IB10126,28,student,single,tertiary,no,3,no,no,cellular,11,nov,135,2,148,1,other,no
IB10127,34,services,married,secondary,no,244,no,no,cellular,4,feb,696,2,-1,0,unknown,no
IB10128,42,services,single,unknown,no,410,no,no,cellular,21,nov,34,2,-1,0,unknown,no
IB10129,39,admin.,married,secondary,no,159,no,no,cellular,19,nov,177,1,-1,0,unknown,no
IB10130,30,management,married,tertiary,no,6432,yes,no,cellular,21,nov,206,2,119,3,other,no
IB10131,35,blue-collar,married,secondary,no,-701,yes,yes,cellular,7,may,531,3,-1,0,unknown,no
IB10132,43,housemaid,single,primary,no,24,no,no,cellular,31,jul,35,2,-1,0,unknown,no
IB10133,33,management,married,tertiary,no,296,no,no,cellular,16,jul,90,2,-1,0,unknown,no
IB10134,24,blue-collar,single,secondary,no,1,yes,no,cellular,11,may,79,2,-1,0,unknown,no
IB10135,39,technician,married,secondary,no,1965,yes,no,unknown,2,jun,65,1,-1,0,unknown,no
IB10136,27,technician,single,tertiary,no,501,no,yes,telephone,30,jan,370,4,-1,0,unknown,no
IB10137,50,blue-collar,married,secondary,no,3558,no,no,cellular,26,aug,84,10,-1,0,unknown,no
IB10138,30,blue-collar,married,secondary,no,177,yes,no,cellular,9,apr,62,2,332,3,failure,no
IB10139,52,technician,divorced,secondary,no,204,no,no,cellular,7,aug,134,2,-1,0,unknown,no
IB10140,30,admin.,married,secondary,no,46,yes,no,unknown,6,may,114,2,-1,0,unknown,no
IB10141,35,technician,divorced,secondary,no,2047,yes,no,cellular,1,oct,66,1,-1,0,unknown,no
IB10142,36,admin.,single,secondary,no,810,yes,no,unknown,17,jun,296,1,-1,0,unknown,no
IB10143,39,management,single,tertiary,no,1914,no,no,cellular,18,aug,94,4,-1,0,unknown,no
IB10144,43,admin.,single,secondary,no,56831,no,no,unknown,15,may,243,1,-1,0,unknown,no
IB10145,43,admin.,single,secondary,no,386,no,no,cellular,12,oct,242,1,92,4,success,no
IB10146,46,admin.,married,primary,no,469,yes,no,cellular,2,feb,75,1,264,10,other,no
IB10147,33,admin.,married,tertiary,no,69,no,yes,cellular,4,may,77,2,-1,0,unknown,no
IB10148,56,entrepreneur,married,tertiary,no,-124,yes,no,unknown,15,may,374,5,-1,0,unknown,no
IB10149,60,retired,married,primary,no,600,no,no,cellular,19,aug,99,6,-1,0,unknown,no
IB10150,48,management,married,tertiary,no,3842,no,no,cellular,1,oct,168,1,122,2,success,no
IB10151,31,blue-collar,married,secondary,no,-720,yes,yes,unknown,15,may,112,2,-1,0,unknown,no
IB10152,36,blue-collar,single,secondary,no,1127,yes,no,cellular,10,jul,455,1,-1,0,unknown,no
IB10153,24,student,single,secondary,no,423,yes,no,unknown,5,may,226,3,-1,0,unknown,no
IB10154,27,blue-collar,married,secondary,no,-59,no,yes,cellular,8,jul,154,3,-1,0,unknown,no
IB10155,36,admin.,married,secondary,no,0,yes,yes,cellular,11,may,94,1,-1,0,unknown,no
IB10156,29,technician,married,tertiary,no,1489,yes,no,unknown,28,may,430,1,-1,0,unknown,no
IB10157,42,self-employed,married,secondary,no,0,no,no,cellular,14,aug,277,4,-1,0,unknown,no
IB10158,44,management,married,tertiary,no,1451,yes,no,cellular,5,feb,80,7,80,15,failure,no
IB10159,42,blue-collar,married,unknown,no,452,yes,no,cellular,17,nov,359,2,-1,0,unknown,no
IB10160,39,entrepreneur,married,secondary,no,283,yes,no,unknown,26,may,126,2,-1,0,unknown,no
IB10161,45,management,single,tertiary,no,16,no,no,cellular,31,jul,59,2,-1,0,unknown,no
IB10162,36,blue-collar,married,primary,no,973,yes,yes,unknown,23,may,293,1,-1,0,unknown,no
IB10163,34,blue-collar,married,secondary,no,1257,yes,no,unknown,26,may,109,7,-1,0,unknown,no
IB10164,43,technician,married,secondary,no,-1701,yes,no,unknown,26,may,285,1,-1,0,unknown,no
IB10165,32,blue-collar,single,secondary,no,567,yes,no,cellular,7,may,275,2,342,4,other,no
IB10166,38,technician,married,tertiary,no,-1,no,no,cellular,8,aug,188,4,-1,0,unknown,no
IB10167,29,blue-collar,married,secondary,no,3310,no,no,cellular,1,sep,367,1,91,4,failure,no
IB10168,28,blue-collar,married,primary,no,115,yes,no,unknown,28,may,78,4,-1,0,unknown,no
IB10169,33,management,single,tertiary,no,321,no,no,cellular,22,aug,227,2,-1,0,unknown,no
IB10170,43,admin.,married,secondary,no,71,no,no,unknown,7,may,180,5,-1,0,unknown,no
IB10171,42,unemployed,divorced,secondary,no,759,no,no,cellular,28,jan,97,1,169,3,failure,no
IB10172,33,management,married,tertiary,no,23,yes,yes,cellular,6,feb,150,1,-1,0,unknown,no
IB10173,32,technician,single,secondary,no,3297,no,no,cellular,11,aug,99,2,-1,0,unknown,no
IB10174,42,housemaid,single,secondary,no,578,no,no,telephone,28,jan,44,1,-1,0,unknown,no
IB10175,42,housemaid,married,primary,no,4279,yes,no,cellular,22,jul,98,1,-1,0,unknown,no
IB10176,29,blue-collar,single,secondary,no,234,yes,no,cellular,8,may,139,1,345,1,other,no
